,text,book,word
0,iliad,1,καρτίστοις
1,iliad,1,ἀφέλεσθέ
2,iliad,1,παρελεύσεαι
3,iliad,1,μαχέοιτο
4,iliad,1,ἑσπόμεθ
5,iliad,1,παλινάγρετον
6,iliad,1,αἰδομένω
7,iliad,1,ἐναρίζοι
8,iliad,1,μαρναμένοιϊν
9,iliad,1,νοήσῃς
10,iliad,1,Αἰγαίων
11,iliad,1,ἕλκεο
12,iliad,1,τίσωσιν
13,iliad,1,τεκοῦσα
14,iliad,1,οὐτιδανοῖσιν
15,iliad,1,ἔκρινεν
16,iliad,1,μεταφρασόμεσθα
17,iliad,1,ἐξεπράθομεν
18,iliad,1,ἀντιόωσαν
19,iliad,1,φύλλά
20,iliad,1,ξύνιεν
21,iliad,1,Φθίῃ
22,iliad,1,ἀταρτηροῖς
23,iliad,1,ἀμύξεις
24,iliad,1,ἐφείω
25,iliad,1,κρήγυον
26,iliad,1,ἐμπεφυυῖα
27,iliad,1,ἑκατηβελέταο
28,iliad,1,μνήσασα
29,iliad,1,ἔξαγε
30,iliad,1,τετραπλῇ
31,iliad,1,στυγέῃ
32,iliad,1,πείθηται
33,iliad,1,διεπράθομέν
34,iliad,1,οὔρεά
35,iliad,1,εὐχωλῆς
36,iliad,1,μεταλλῶ
37,iliad,1,Σίντιες
38,iliad,1,Χρυσηΐδος
39,iliad,1,ἱλασόμεσθα
40,iliad,1,ἀμφηρεφέα
41,iliad,1,πεπίθοιμεν
42,iliad,1,ἑθέν
43,iliad,1,πείθονται
44,iliad,1,γουνάσομαι
45,iliad,1,τομήν
46,iliad,1,ἀναθηλήσει
47,iliad,1,ἀρῆξαι
48,iliad,1,λώϊόν
49,iliad,1,κρυπτάδια
50,iliad,1,κατανεύσομαι
51,iliad,1,δέχθαι
52,iliad,1,θεινομένην
53,iliad,1,ἑκηβόλος
54,iliad,1,εὐχομένης
55,iliad,1,κόμης
56,iliad,1,ἕηκε
57,iliad,1,ἐπαγείρειν
58,iliad,1,ἀποαίρεο
59,iliad,1,ἕνεκά
60,iliad,1,δωδεκάτῃ
61,iliad,1,Μουσάων
62,iliad,1,παρέζετο
63,iliad,1,ὄνησα
64,iliad,1,καθεῦδ
65,iliad,1,θάρσησε
66,iliad,1,ἐνῆεν
67,iliad,1,ἀδάκρυτος
68,iliad,1,τέτληκας
69,iliad,1,ἐποιχομένην
70,iliad,1,ἀκέουσα
71,iliad,1,ὀμίχλη
72,iliad,1,ἐχθοδοπῆσαι
73,iliad,1,ἱστοδόκῃ
74,iliad,1,λασίοισι
75,iliad,1,Εὐρυβάτην
76,iliad,1,δολομῆτα
77,iliad,1,κοτέοντος
78,iliad,1,ὑποβλήδην
79,iliad,1,τεύχει
80,iliad,1,ξανθῆς
81,iliad,1,ἔτισας
82,iliad,1,ἱερεύς
83,iliad,1,Τενέδοιό
84,iliad,1,σήμαιν
85,iliad,1,ὀλοιῇσι
86,iliad,1,ἔσοντ
87,iliad,1,ὁμοίης
88,iliad,1,ἠτίμασεν
89,iliad,1,ὠκυμορώτατος
90,iliad,1,ἐσσόμενα
91,iliad,1,ὀΐεαι
92,iliad,1,ἄρσαντες
93,iliad,1,ἀναιδές
94,iliad,1,μάντι
95,iliad,1,μέλποντες
96,iliad,1,φράζεαι
97,iliad,1,ἐπίηρα
98,iliad,1,ὑπέδεισαν
99,iliad,1,μαντοσύνην
100,iliad,1,σαώσεις
101,iliad,1,δαμᾷ
102,iliad,1,μεταξύ
103,iliad,1,κάρτιστοι
104,iliad,1,χέοντος
105,iliad,1,παράφημι
106,iliad,1,ἀναστήσειεν
107,iliad,1,φύσει
108,iliad,1,θάλασσά
109,iliad,1,κέλεαί
110,iliad,1,ἀλεγίζεις
111,iliad,1,κρήηνον
112,iliad,1,προβέβουλα
113,iliad,1,ἐπαίτιοι
114,iliad,1,ἐγγυαλίξαι
115,iliad,1,πρύμνας
116,iliad,1,ἀπολυμαίνεσθαι
117,iliad,1,ἀργυρότοξ
118,iliad,1,λύσαιτε
119,iliad,1,ἐπιτέλλεο
120,iliad,1,ἐκπέρσωσ
121,iliad,1,ταρβήσαντε
122,iliad,1,Αἰθιοπῆας
123,iliad,1,ἑκατόγχειρον
124,iliad,1,φλοιόν
125,iliad,1,ἀντιβίοισι
126,iliad,1,λίσαι
127,iliad,1,δώωσιν
128,iliad,1,γλώσσης
129,iliad,1,φιλοκτεανώτατε
130,iliad,1,γενεαί
131,iliad,1,ἐπηπείλησ
132,iliad,1,κώπῃ
133,iliad,1,ὀνείδισον
134,iliad,1,οἰνοβαρές
135,iliad,1,αἰδεῖσθαί
136,iliad,1,ἀπεδέξατ
137,iliad,1,ἀπηνέος
138,iliad,1,κάμω
139,iliad,1,κατάνευσον
140,iliad,1,τίμησόν
141,iliad,1,ἑκάεργον
142,iliad,1,Καινέα
143,iliad,1,φηρσίν
144,iliad,1,ἱλάσκοντο
145,iliad,1,ἰόνθ
146,iliad,1,νεικεῖ
147,iliad,1,κλέπτε
148,iliad,1,ἑκηβόλον
149,iliad,1,ἤκουσεν
150,iliad,1,ὑφέντες
151,iliad,1,χώσεται
152,iliad,1,ἀπατηλόν
153,iliad,1,ἑτοιμάσατ
154,iliad,1,Κλυταιμνήστρης
155,iliad,1,χολωσέμεν
156,iliad,1,ἑλικώπιδα
157,iliad,1,ἐφιείς
158,iliad,1,χαρίεντ
159,iliad,1,ἀναφαίνεις
160,iliad,1,ἀφύξειν
161,iliad,1,νοεούσῃ
162,iliad,1,ὀλέκοντο
163,iliad,1,πυραί
164,iliad,1,δαίμονας
165,iliad,1,τῖσον
166,iliad,1,ῥῖψε
167,iliad,1,θνήσκοντες
168,iliad,1,ἠερίη
169,iliad,1,λυσόμενός
170,iliad,1,γλυκύ
171,iliad,1,παλιμπλαγχθέντας
172,iliad,1,οὐρῆας
173,iliad,1,εἰρύσσασθαι
174,iliad,1,μετατρέπῃ
175,iliad,1,ὡμίλησα
176,iliad,1,ἔκλαγξαν
177,iliad,1,ἀνστήτην
178,iliad,1,Ἐξάδιόν
179,iliad,1,ἑδέων
180,iliad,1,Σμινθεῦ
181,iliad,1,δικαζέμεν
182,iliad,1,ἀθέριζον
183,iliad,1,καλέσαντο
184,iliad,1,θεοπρόπιον
185,iliad,1,Κίλλάν
186,iliad,1,ἐμήνιε
187,iliad,1,ὑπόσχεο
188,iliad,1,ὕβριος
189,iliad,1,Βριάρεων
190,iliad,1,περίσχεο
191,iliad,1,ἱερῆα
192,iliad,1,ἐπιμέμφεται
193,iliad,1,παλίλλογα
194,iliad,1,ἑλώρια
195,iliad,1,ἐρητύσειέ
196,iliad,1,ὑπεροπλίῃσι
197,iliad,1,τριπλῇ
198,iliad,1,ἀρνύμενοι
199,iliad,1,μεθομίλεον
200,iliad,1,Κίλλαν
201,iliad,1,Χρυσηΐς
202,iliad,1,σαώτερος
203,iliad,1,ὑπείξομαι
204,iliad,1,ζῶντος
205,iliad,1,σύμπαντας
206,iliad,1,ἐρίσαντε
207,iliad,1,ἠχήεσσα
208,iliad,1,παλάμῃς
209,iliad,1,δηθύνοντ
210,iliad,1,σφωΐτερόν
211,iliad,1,ἄειδον
212,iliad,1,πώποτ
213,iliad,1,Αἰγεΐδην
214,iliad,1,νεικείῃσι
215,iliad,1,ἐπιγνάμψασα
216,iliad,1,κρατέειν
217,iliad,1,ἱλάσκεσθαι
218,iliad,1,δεινώ
219,iliad,1,καλέσασ
220,iliad,1,ἐλαύνετον
221,iliad,1,πρῆσεν
222,iliad,1,ἡδυεπής
223,iliad,1,ἀντιάσας
224,iliad,1,δέξασθαι
225,iliad,1,ἱλασσάμενοι
226,iliad,1,ἐπευφήμησαν
227,iliad,1,Ταλθύβιόν
228,iliad,1,φέροις
229,iliad,1,ὀφέλλωσίν
230,iliad,1,παρείπῃ
231,iliad,1,ἕρδον
232,iliad,1,ἠτίμησ
233,iliad,1,ἀτιμοτάτη
234,iliad,1,μαχέοιντο
235,iliad,1,δάσσαντο
236,iliad,1,ἀποτείσομεν
237,iliad,1,Θεστορίδης
238,iliad,1,ἔλεψε
239,iliad,1,ἀτελεύτητον
240,iliad,1,κομίσαντο
241,iliad,1,ἴτ
242,iliad,1,Χρύση
243,iliad,1,νεωτέρω
244,iliad,1,φάανθεν
245,iliad,1,ποθέεσκε
246,iliad,1,ὀτρηρώ
247,iliad,1,καθάπτεσθαι
248,iliad,1,ἔρχεσθον
249,iliad,1,διέπουσ
250,iliad,1,ἀργούς
251,iliad,1,θύει
252,iliad,1,προΐαψεν
253,iliad,1,καταπέψῃ
254,iliad,1,στείλαντο
255,iliad,1,χερνίψαντο
256,iliad,1,Πηλείδη
257,iliad,1,νέηαι
258,iliad,1,κατανεύσω
259,iliad,1,Φοίβῳ
260,iliad,1,ἀπελυμαίνοντο
261,iliad,1,κοίλῃσιν
262,iliad,1,τιμήσῃς
263,iliad,1,κινηθέντος
264,iliad,1,τετελεσμένος
265,iliad,1,δικασπόλοι
266,iliad,1,ἀπειλεῖς
267,iliad,1,ἑκηβόλου
268,iliad,1,Κάλχαν
269,iliad,1,λοίγια
270,iliad,1,δημοβόρος
271,iliad,1,δυνήσομαι
272,iliad,1,ὑπελύσαο
273,iliad,1,τίσειαν
274,iliad,1,εἰδήσειν
275,iliad,1,ἀποπαύεο
276,iliad,1,ὀνειροπόλον
277,iliad,1,ὤνησας
278,iliad,1,δασμός
279,iliad,1,κολῳόν
280,iliad,1,ἀρείοσιν
281,iliad,1,ἀνάποινον
282,iliad,1,προθέουσιν
283,iliad,1,στέμματ
284,iliad,1,πυθοίατο
285,iliad,1,ἀρητῆρος
286,iliad,1,γηθήσαι
287,iliad,1,κεχαροίατο
288,iliad,1,ἀπόστιχε
289,iliad,1,στυφελίξαι
290,iliad,1,εἴρομαι
291,iliad,1,Δρύαντά
292,iliad,1,ὀρεσκῴοισι
293,iliad,1,φθινύθεσκε
294,iliad,1,μαχεσσαμένω
295,iliad,1,ἐπαύρωνται
296,iliad,1,ταράξῃ
297,iliad,1,Κάλχαντα
298,iliad,1,κλυτοτέχνης
299,iliad,1,ξυνδῆσαι
300,iliad,1,ἀπόλεσσαν
301,iliad,1,βωτιανείρῃ
302,iliad,1,προέρεσσαν
303,iliad,1,χέρηϊ
304,iliad,1,ἀνέβη
305,iliad,1,ἀμβρόσιαι
306,iliad,1,ἀπώσει
307,iliad,1,ἀπόειπ
308,iliad,1,λοιμός
309,iliad,1,Χρύσην
310,iliad,1,οἰωνοῖσί
311,iliad,1,παρέζεο
312,iliad,1,λεύσσετε
313,iliad,1,στήσαντ
314,iliad,1,ἐπιειμένε
315,iliad,1,πίθεσθ
316,iliad,1,θνήσκοντας
317,iliad,1,θνῇσκον
318,iliad,1,ἀέκουσ
319,iliad,1,ἐπιπείθηται
320,iliad,1,ἐπιχθόνιοι
321,iliad,1,μινυνθάδιόν
322,iliad,1,ἐρέθῃσιν
323,iliad,1,τριτάτοισιν
324,iliad,1,ἀμφιβέβηκας
325,iliad,1,Χρυσηΐδα
326,iliad,1,προέρυσσεν
327,iliad,1,χραίσμωσιν
328,iliad,1,ἱλάσσεαι
329,iliad,1,στέμμα
330,iliad,1,ἐπερρώσαντο
331,iliad,1,βήσομεν
332,iliad,1,ἔρχομ
333,iliad,1,μελήσεται
334,iliad,1,Χρύσης
335,iliad,1,ἐρείομεν
336,iliad,1,σφοῦ
337,iliad,1,πολύστονα
338,iliad,1,ἀγέραστος
339,iliad,1,ἀρητῆρα
340,iliad,1,κυνῶπα
341,iliad,1,ὀλέσῃς
342,iliad,1,θεοπροπίας
343,iliad,1,ἔτεκές
344,iliad,1,παύσειεν
345,iliad,1,ἐπιέλπεο
346,iliad,1,ἐφθίαθ
347,iliad,1,παύσουσα
348,iliad,1,ὄθομαι
349,iliad,1,ἀποαιρεῖσθαι
350,iliad,1,ἄτιμος
351,iliad,2,ἐξάρχων
352,iliad,2,ἀριθμηθήμεναι
353,iliad,2,διακτόρῳ
354,iliad,2,Θερσῖτ
355,iliad,2,ὁρμήματά
356,iliad,2,Νηληΐῳ
357,iliad,2,ποτιδέγμεναι
358,iliad,2,χἠμεῖς
359,iliad,2,σημαινέτω
360,iliad,2,Μῄονας
361,iliad,2,ἴστέ
362,iliad,2,ἀρήγῃ
363,iliad,2,Ἀδμήτῳ
364,iliad,2,ἐξηγείσθω
365,iliad,2,Θέσπειαν
366,iliad,2,ἀγρομένῃσι
367,iliad,2,ὄσσα
368,iliad,2,πεσσέμεν
369,iliad,2,πρῆσαι
370,iliad,2,ἐλέγχε
371,iliad,2,αἴσχιστος
372,iliad,2,Ὄρθην
373,iliad,2,ὀγδώκοντα
374,iliad,2,Βατίειαν
375,iliad,2,Πυλοιγενέος
376,iliad,2,ἔλυσ
377,iliad,2,Δαρδανίων
378,iliad,2,τριήκοντα
379,iliad,2,Αἴγιναν
380,iliad,2,πολλῇσιν
381,iliad,2,Μῄοσιν
382,iliad,2,υἱωνοί
383,iliad,2,Φυλάκην
384,iliad,2,Ἄργισσαν
385,iliad,2,Μαντινέην
386,iliad,2,Γυγαίη
387,iliad,2,Μέσσην
388,iliad,2,βοτρυδόν
389,iliad,2,ποδωκείῃσι
390,iliad,2,ἀμετροεπής
391,iliad,2,ἀμφενέμοντο
392,iliad,2,Κεφαλλῆνας
393,iliad,2,Λίνδον
394,iliad,2,προφέροις
395,iliad,2,Ζέλειαν
396,iliad,2,νεαροί
397,iliad,2,Κηφισοῖο
398,iliad,2,δεκάδες
399,iliad,2,ἄναρχοι
400,iliad,2,ἡγησάσθην
401,iliad,2,Πηνειόν
402,iliad,2,ὅσος
403,iliad,2,μήδεο
404,iliad,2,Σήσαμον
405,iliad,2,πρῶτοί
406,iliad,2,πολυστάφυλον
407,iliad,2,μελίῃσι
408,iliad,2,γλαφυραί
409,iliad,2,πλατανίστῳ
410,iliad,2,Λικύμνιον
411,iliad,2,Στύρα
412,iliad,2,ναίεσκον
413,iliad,2,ταύροισι
414,iliad,2,Οἴτυλον
415,iliad,2,σταφύλῇ
416,iliad,2,Τροιζήνοιο
417,iliad,2,Χαρόποιό
418,iliad,2,Κορώνειαν
419,iliad,2,πολύαρνι
420,iliad,2,Θυέστ
421,iliad,2,Κροκύλει
422,iliad,2,Κορώνου
423,iliad,2,Αἰθίκεσσι
424,iliad,2,Ὠκαλέην
425,iliad,2,Κλονίος
426,iliad,2,δέξατό
427,iliad,2,ἔρχονται
428,iliad,2,κοτέοντο
429,iliad,2,ἔῃσι
430,iliad,2,Πράκτιον
431,iliad,2,Αὐγηϊάδαο
432,iliad,2,Ἀτρέϊ
433,iliad,2,Φενεόν
434,iliad,2,χθιζά
435,iliad,2,Αἰγίλιπα
436,iliad,2,Ζάκυνθον
437,iliad,2,βωμούς
438,iliad,2,Ὤλενον
439,iliad,2,ἐρέται
440,iliad,2,ἀείδοιεν
441,iliad,2,Λύκαστον
442,iliad,2,Καλλίαρόν
443,iliad,2,εἴνατός
444,iliad,2,Λίλαιαν
445,iliad,2,Ἀσίνην
446,iliad,2,σέλινον
447,iliad,2,γελοίϊον
448,iliad,2,ἀλαπαδνός
449,iliad,2,ὑπείρεχον
450,iliad,2,καλεῦντο
451,iliad,2,Αἰπύ
452,iliad,2,ἑκατόμπολιν
453,iliad,2,Καρῶν
454,iliad,2,ἐπαιγίζων
455,iliad,2,δεύονθ
456,iliad,2,ἀμφεποτᾶτο
457,iliad,2,προκαθιζόντων
458,iliad,2,Ἀπαισοῦ
459,iliad,2,Φᾶρίν
460,iliad,2,χωομένῳ
461,iliad,2,Θυέστῃ
462,iliad,2,Καϋστρίου
463,iliad,2,ἐνενήκοντα
464,iliad,2,Πανοπῆα
465,iliad,2,πολιήτας
466,iliad,2,Γλισᾶντ
467,iliad,2,Πύλαιός
468,iliad,2,Ὀϊλῆϊ
469,iliad,2,Λυρνησσοῦ
470,iliad,2,Ἀδρήστειάν
471,iliad,2,Μύνητ
472,iliad,2,Ἀλόπην
473,iliad,2,ἐγένεσθε
474,iliad,2,κέχυθ
475,iliad,2,συνθεσίαι
476,iliad,2,ἰητῆρ
477,iliad,2,μεμαότες
478,iliad,2,ἀνήῃ
479,iliad,2,δύσω
480,iliad,2,Νίσυρόν
481,iliad,2,ἄρχευ
482,iliad,2,Μυρίνης
483,iliad,2,Ταλαιμένεος
484,iliad,2,κοσμῆσαι
485,iliad,2,Ἐνιῆνες
486,iliad,2,ἀνιηθέντα
487,iliad,2,Οἰχαλίηθεν
488,iliad,2,Σύμηθεν
489,iliad,2,Μηθώνην
490,iliad,2,θωρῆξαί
491,iliad,2,τιμήσῃ
492,iliad,2,Ἄδρηστός
493,iliad,2,Ἴτωνά
494,iliad,2,κατέκαιον
495,iliad,2,Ἡρακλεΐδαο
496,iliad,2,ἐρήτυθεν
497,iliad,2,Μυκάλης
498,iliad,2,Καινεΐδαο
499,iliad,2,Εἰρέτριάν
500,iliad,2,Βρυσειάς
501,iliad,2,ἑκατόμβοιος
502,iliad,2,πτολεμίξομεν
503,iliad,2,Ποσιδήϊον
504,iliad,2,φάγε
505,iliad,2,Γραῖάν
506,iliad,2,Αἰπύτιον
507,iliad,2,Ἀσίω
508,iliad,2,Ἄμφιος
509,iliad,2,ἐγχεσιμώρων
510,iliad,2,Ἰφίκλου
511,iliad,2,ἄρχει
512,iliad,2,χῆραί
513,iliad,2,Ἀθήνας
514,iliad,2,Ἀσκάνιος
515,iliad,2,μεταφρένου
516,iliad,2,πολυσπερέων
517,iliad,2,εἰσῆλθ
518,iliad,2,Ἡρακληείης
519,iliad,2,ἕκτον
520,iliad,2,Κῦνόν
521,iliad,2,ἐσχατόωσα
522,iliad,2,ἀκούσειαν
523,iliad,2,Βοιβηΐδα
524,iliad,2,Ἱστίαιαν
525,iliad,2,ἐπεσβόλον
526,iliad,2,πολύμηλον
527,iliad,2,μήτρωα
528,iliad,2,Ἀγλαΐης
529,iliad,2,κόσμησε
530,iliad,2,ἕρξῃς
531,iliad,2,Ὑάμπολιν
532,iliad,2,μείνατ
533,iliad,2,Ἀγκαίοιο
534,iliad,2,Δίου
535,iliad,2,Φεράς
536,iliad,2,Ὑπέρειαν
537,iliad,2,Τιτάνοιό
538,iliad,2,πεποτήαται
539,iliad,2,Ἄβυδον
540,iliad,2,κικλήσκουσιν
541,iliad,2,ὄνειρε
542,iliad,2,φίληθεν
543,iliad,2,πάρεστέ
544,iliad,2,ἐκλέλαθον
545,iliad,2,συμμίσγεται
546,iliad,2,Ὀγχηστόν
547,iliad,2,νεφελάων
548,iliad,2,Καλύδνας
549,iliad,2,Ὀλοοσσόνα
550,iliad,2,Στύμφηλόν
551,iliad,2,ἀγχίαλόν
552,iliad,2,φοξός
553,iliad,2,ὅσσους
554,iliad,2,κοίρανοι
555,iliad,2,καταφυλαδόν
556,iliad,2,ἐξυπανέστη
557,iliad,2,ἐμβέβασαν
558,iliad,2,παιφάσσουσα
559,iliad,2,ἀρνειοῖς
560,iliad,2,νηπιάχοις
561,iliad,2,κηρύσσοντες
562,iliad,2,μετέσσεται
563,iliad,2,Πιτύειαν
564,iliad,2,σμαραγεῖ
565,iliad,2,Ναυβολίδαο
566,iliad,2,γεγαῶτας
567,iliad,2,Ἀρκαδίην
568,iliad,2,μίσγεαι
569,iliad,2,λευκήν
570,iliad,2,μαχέονται
571,iliad,2,Πλάταιαν
572,iliad,2,ἔφαλον
573,iliad,2,βουλεύωσ
574,iliad,2,Αἴγιον
575,iliad,2,ἐναρίθμιος
576,iliad,2,Ἐχινάων
577,iliad,2,ἐρητύειν
578,iliad,2,ἀγειρόντων
579,iliad,2,Ἀρίμοις
580,iliad,2,τοσσαῦτ
581,iliad,2,ποιμνήϊον
582,iliad,2,Πελλήνην
583,iliad,2,Εὐηνοῖο
584,iliad,2,Ὀλιζῶνα
585,iliad,2,Κόρινθον
586,iliad,2,ἱμερτόν
587,iliad,2,κοσμησάμενος
588,iliad,2,παυσάμενοι
589,iliad,2,μιμνόντεσσι
590,iliad,2,ἀλαπάξεις
591,iliad,2,πληξίππῳ
592,iliad,2,ἐπιρρέει
593,iliad,2,Ῥόδον
594,iliad,2,τράφ
595,iliad,2,διακρίνωσιν
596,iliad,2,δυσχείμερον
597,iliad,2,νηγάτεον
598,iliad,2,ἐνάτη
599,iliad,2,ὄτριχας
600,iliad,2,θωρήξομεν
601,iliad,2,στρουθοῖο
602,iliad,2,πολυσκάρθμοιο
603,iliad,2,Λοκρῶν
604,iliad,2,Φθιρῶν
605,iliad,2,ἐλάσασκεν
606,iliad,2,Ἅρμ
607,iliad,2,Φόρκυς
608,iliad,2,προσαμύνομεν
609,iliad,2,ἀντιπέραι
610,iliad,2,Μαγνήτων
611,iliad,2,ψεδνή
612,iliad,2,πολύκνημόν
613,iliad,2,Θίσβην
614,iliad,2,Ἀλύβης
615,iliad,2,ὀλέσῃ
616,iliad,2,ἐκολῴα
617,iliad,2,ἀφραδίῃ
618,iliad,2,Ῥήνη
619,iliad,2,Ἀγασθένεος
620,iliad,2,Πυλήνην
621,iliad,2,ἄκουε
622,iliad,2,τοσόνδε
623,iliad,2,Πτελεόν
624,iliad,2,λήθη
625,iliad,2,Μίλητόν
626,iliad,2,μνησαίαθ
627,iliad,2,ᾤκηθεν
628,iliad,2,Ἕλος
629,iliad,2,ἐλελιξάμενος
630,iliad,2,Λύκτον
631,iliad,2,Ἀλήσιον
632,iliad,2,Αὐλίδα
633,iliad,2,Θερσίτης
634,iliad,2,φύλοις
635,iliad,2,ἄνυσις
636,iliad,2,Πρωτεσίλαος
637,iliad,2,ἀσχαλάαν
638,iliad,2,Κῶν
639,iliad,2,Προθοήνωρ
640,iliad,2,πολυτρήρωνά
641,iliad,2,Καλυδῶνά
642,iliad,2,ὀρεκτῇσιν
643,iliad,2,σκήπτρου
644,iliad,2,Διώρης
645,iliad,2,ἐρχομενάων
646,iliad,2,Τευταμίδαο
647,iliad,2,Μέσθλης
648,iliad,2,οἰνοχόοιο
649,iliad,2,Ἐρυθράς
650,iliad,2,ἀστεμφέα
651,iliad,2,νεμέσσηθέν
652,iliad,2,Τηρείης
653,iliad,2,Πρόθοος
654,iliad,2,ὑπέρμορα
655,iliad,2,Γουνεύς
656,iliad,2,πείθεό
657,iliad,2,Κνωσόν
658,iliad,2,ἐπήρκεσε
659,iliad,2,Θάλπιος
660,iliad,2,ἀκριτόμυθε
661,iliad,2,ἡμιτελής
662,iliad,2,Τρηχῖνα
663,iliad,2,Ἐπίστροφον
664,iliad,2,Εὔτρησίν
665,iliad,2,ἱλάονται
666,iliad,2,ἐνέμοντ
667,iliad,2,Νιρεύς
668,iliad,2,ἀγοράασθε
669,iliad,2,Κρῶμνάν
670,iliad,2,ἱδρώσει
671,iliad,2,ὀμφή
672,iliad,2,Νῖσάν
673,iliad,2,εἰῶσ
674,iliad,2,νομῷ
675,iliad,2,Τροιζῆν
676,iliad,2,μετέπρεπεν
677,iliad,2,Ἰάλμενος
678,iliad,2,σμῶδιξ
679,iliad,2,Πετεῶνα
680,iliad,2,χειμέριαι
681,iliad,2,παγχρύσεοι
682,iliad,2,Θάμυριν
683,iliad,2,δαῶμεν
684,iliad,2,ὑπαΐξας
685,iliad,2,ῥωγαλέον
686,iliad,2,Μύρσινος
687,iliad,2,Χρόμις
688,iliad,2,ἀφέλοντο
689,iliad,2,Ῥύτιόν
690,iliad,2,Σεληπιάδαο
691,iliad,2,ἀσταχύεσσιν
692,iliad,2,ἔπηξε
693,iliad,2,Ἀμφίμαχός
694,iliad,2,Κάσον
695,iliad,2,Περκώτην
696,iliad,2,φθινύθειν
697,iliad,2,Πηνειῷ
698,iliad,2,Σκάρφην
699,iliad,2,λείπει
700,iliad,2,αἰπόλοι
701,iliad,2,ἐπιτετράφαται
702,iliad,2,οὐρούς
703,iliad,2,ἀμφέχυτ
704,iliad,2,ἀγροτεράων
705,iliad,2,κρίνοντες
706,iliad,2,Ἀντρῶνα
707,iliad,2,Οἰχαλιῆος
708,iliad,2,Φῆρας
709,iliad,2,διακρινέει
710,iliad,2,Σχοῖνόν
711,iliad,2,ἀμβαλλώμεθα
712,iliad,2,βοόωντες
713,iliad,2,ἐϋπλεκέες
714,iliad,2,Θρόνιον
715,iliad,2,πλατάνιστον
716,iliad,2,Μαιάνδρου
717,iliad,2,κινήθη
718,iliad,2,Λάαν
719,iliad,2,Νεστορέῃ
720,iliad,2,θηξάσθω
721,iliad,2,ἐφέστιοι
722,iliad,2,μήνιεν
723,iliad,2,θύσανοι
724,iliad,2,Τίρυνθά
725,iliad,2,ἀγάρροος
726,iliad,2,ὤρορ
727,iliad,2,πλέας
728,iliad,2,Κυπάρισσον
729,iliad,2,ἐλεόθρεπτόν
730,iliad,2,ἀεικέσσι
731,iliad,2,παυσωλή
732,iliad,2,περιτροπέων
733,iliad,2,Ἡρακλεΐδης
734,iliad,2,μυιάων
735,iliad,2,μαχεσσάμεθ
736,iliad,2,Κεάδαο
737,iliad,2,δειδίσσεσθαι
738,iliad,2,ὑπέσταν
739,iliad,2,αἰσχρόν
740,iliad,2,πεσόντες
741,iliad,2,Ἐνίσπην
742,iliad,2,ἠμύει
743,iliad,2,παυροτέροισι
744,iliad,2,Ἀστυόχη
745,iliad,2,Παρρασίην
746,iliad,2,Ἑκτόρεον
747,iliad,2,κεράϊζε
748,iliad,2,τεσσαράκοντα
749,iliad,2,Ἀγαπήνωρ
750,iliad,2,δίεπε
751,iliad,2,μελισσάων
752,iliad,2,ὀτρύνουσ
753,iliad,2,ἁπτέσθω
754,iliad,2,ἐρατεινάς
755,iliad,2,χερειότερον
756,iliad,2,Θρύον
757,iliad,2,νεμεσίζομ
758,iliad,2,μελίφρων
759,iliad,2,ἐνιαυτοί
760,iliad,2,λωβητῆρα
761,iliad,2,ἀφήσω
762,iliad,2,ἀφύλλοισιν
763,iliad,2,Πολίτῃ
764,iliad,2,διαπορθήσας
765,iliad,2,θρέψ
766,iliad,2,πρηνές
767,iliad,2,κιθαριστύν
768,iliad,2,ἔμπλην
769,iliad,2,Πελασγῶν
770,iliad,2,εἴσαιτο
771,iliad,2,ποτῶνται
772,iliad,2,Τεγέην
773,iliad,2,ἐπιφλέγει
774,iliad,2,βασιλεύσομεν
775,iliad,2,ἐπαινήσαντες
776,iliad,2,ὄψιμον
777,iliad,2,πειρᾶται
778,iliad,2,Ἄλκηστις
779,iliad,2,πλάζουσι
780,iliad,2,κατακοιμηθῆναι
781,iliad,2,ἀγάγω
782,iliad,2,παῦρος
783,iliad,2,νικᾷς
784,iliad,2,κατίσχεαι
785,iliad,2,ἄλληκτον
786,iliad,2,πολυστάφυλόν
787,iliad,2,πείθωνται
788,iliad,2,κλωμακόεσσαν
789,iliad,2,Πανέλληνας
790,iliad,2,λαχνήεντας
791,iliad,2,Μελίβοιαν
792,iliad,2,Ἀμαρυγκεΐδης
793,iliad,2,ἀνήσει
794,iliad,2,Ἐλεῶν
795,iliad,2,εἰλέωσιν
796,iliad,2,Ὑπερησίην
797,iliad,2,Γυρτώνην
798,iliad,2,πολυζύγῳ
799,iliad,2,ἄκοσμά
800,iliad,2,Περαιβοί
801,iliad,2,κορυφῇς
802,iliad,2,βαθύν
803,iliad,2,Ἐπίστροφος
804,iliad,2,Πλευρῶν
805,iliad,2,ἀμφιδρυφής
806,iliad,2,μενεπτόλεμοί
807,iliad,2,ἀμφιαχυῖαν
808,iliad,2,Πέλοψ
809,iliad,2,ἄκριτοί
810,iliad,2,Ἀμφιγένειαν
811,iliad,2,Ἔννομος
812,iliad,2,ἀγκυλοτόξους
813,iliad,2,γνώσῃ
814,iliad,2,Πολύξεινος
815,iliad,2,Γλαφύρας
816,iliad,2,Ὀπόεντά
817,iliad,2,Ὀρμένιον
818,iliad,2,θέσθω
819,iliad,2,συνοχωκότε
820,iliad,2,Ῥοδίων
