,word,line_me
263,Πηλῆος,0.3454498402043416
264,Ἀχιλλεύς,0.3454498402043416
265,Ὄλυμπον,0.3487360982496026
266,Ζεύς,0.054145957455735
267,Θέτις,0.054145957455735
268,Οὔλυμπόν,0.0309834589349986
269,Κρονίδην,0.0960365709620281
270,Οὐλύμποιο,1.6431676725154984
271,Δία,0.1146637584586978
272,Κρονίωνα,0.1146637584586978
273,Ζεῦ,0.1502598792972019
274,Ἀγαμέμνων,0.1738599794149954
275,Ὀλύμπιε,0.2150841602102934
276,Ζεῦ,0.2150841602102934
277,Τρώεσσι,0.1849722857535838
278,Ἀχαιοί,0.1849722857535838
279,Ζεύς,3.539544567051803
280,Θέτις,0.1679155858191579
281,Ζεύς,2.9211845218178856
282,Ἥρῃ,0.1451070547473368
283,Τρώεσσιν,0.1191529527875187
284,Ἥρη,0.0715448525836029
285,Κρονίων,0.3897837299414936
286,Ὄλυμπον,0.0341571914768111
287,Ὀλύμπου,0.2710420168580845
288,Ζεύς,0.1161762623179576
289,Ἥρη,0.2055005223674556
290,Θέτις,0.7665718429810057
291,Δία,0.3211579125265547
292,Κρονίωνα,0.3211579125265547
293,Ἥρη,0.1693051095888907
294,Ἥρη,10.26871669258286
295,Κρονίδη,1.4215658956663784
296,Θέτις,0.7665718429810057
297,Ἀχιλῆα,0.080516067111715
298,Ἀχαιῶν,0.1455982377268626
299,Ζεύς,14.491717441936908
300,Ὀλύμπῳ,0.1481040257425199
301,Ἥρη,1.0798592436971028
302,Διός,0.1331379077900833
303,Οὐρανίωνες,0.1331379077900833
304,Ἥφαιστος,0.293748618123005
305,Ἥρῃ,0.2700083654857158
306,Διί,0.0629595662824627
307,Ὀλύμπιος,0.5414417542550684
308,Ὀλύμπιος,0.0793568681739032
309,Ὀλύμπιος,0.0564817646078603
310,Λήμνῳ,0.0702479752357732
311,Σίντιες,0.0952041625348742
312,Ἥρη,2.391008096152083
313,Ἥφαιστον,0.0578319828827124
314,Ἀπόλλων,0.1471638732085721
315,Μουσάων,0.2773065571010309
316,Ἥφαιστος,1.1450458036026048
317,Ζεύς,0.1759305473190676
318,Ὀλύμπιος,0.1759305473190676
319,Ἥρη,0.1005049583376917
320,Δία,0.1809464441044004
321,Ἀχιλῆα,0.2490994371693494
322,Ἀχαιῶν,0.1455982377268626
323,Ἀτρεΐδῃ,0.1568458772896046
324,Ἀγαμέμνονι,0.1568458772896046
325,Ἀχαιῶν,1.4977921981693163
326,Ἀγαμέμνονος,0.671665272994978
327,Ἀτρεΐδαο,0.671665272994978
328,Ἀχαιούς,0.3046140177689155
329,Τρώων,0.9364057709310588
330,Ὀλύμπια,0.9364057709310588
331,Ἥρη,0.3589782151964132
332,Τρώεσσι,0.3589782151964132
333,Ἀχαιῶν,0.8599838745884367
334,Ἀτρεΐδην,0.6187857922928348
335,Ἀγαμέμνονα,0.6187857922928348
336,Νηληΐῳ,0.8353698657184954
337,Νέστορι,0.116978715800474
338,Ἀγαμέμνων,0.116978715800474
339,Ἀτρέος,0.9313295160603868
340,Διός,0.385248184887305
341,Ἀχαιούς,0.508837046973479
342,Τρώων,0.9364057709310588
343,Ὀλύμπια,0.9364057709310588
344,Ἥρη,0.3589782151964132
345,Τρώεσσι,0.3589782151964132
346,Διός,0.1001422339889093
347,Πριάμου,0.1196326497083714
348,Ζεύς,0.0400295293740819
349,Τρωσί,0.3043714109196564
350,Δαναοῖσι,0.3043714109196564
351,Ἀχαιῶν,0.3184357974704992
352,Ὄλυμπον,0.0648338592309598
353,Ζηνί,0.0911281858158725
354,Ἀχαιούς,0.4661472657521949
355,Νεστορέῃ,0.1771328816041564
356,Πυλοιγενέος,0.1771328816041564
357,Νέστορι,0.0742850906918637
358,Ἀτρέος,0.9313295160603868
359,Διός,0.385248184887305
360,Ἀχαιούς,0.508837046973479
361,Τρώων,0.9364057709310588
362,Ὀλύμπια,0.9364057709310588
363,Ἥρη,0.3589782151964132
364,Τρώεσσι,0.3589782151964132
365,Διός,0.1078270812557659
366,Ἀχαιῶν,0.7458384703192824
367,Νέστωρ,0.0591535951753589
368,Πύλοιο,0.0591535951753589
369,Ἀργείων,4.273543596501748
370,Ἀχαιῶν,0.0524886156375208
371,Ἀχαιῶν,0.2093236416905443
372,Ἀχαιῶν,0.7458384703192824
373,Διός,0.1191809714673728
374,Ἀγαμέμνων,0.2635863277525856
375,Ἥφαιστος,0.2034300310078566
376,Ἥφαιστος,0.0745306562561284
377,Διί,0.0745306562561284
378,Κρονίωνι,0.0745306562561284
379,Ζεύς,0.0433318671332122
380,Ἑρμείας,0.0713569559933324
381,Πέλοπι,0.0713569559933324
382,Πέλοψ,0.4779499466393688
383,Ἀτρέϊ,0.4779499466393688
384,Ἀτρεύς,0.1623438485782446
385,Θυέστῃ,0.1623438485782446
386,Θυέστ,0.1668157176775513
387,Ἀγαμέμνονι,0.1668157176775513
388,Ἄργεϊ,0.0677154585466669
389,Ἀργείοισι,0.3030508542003296
390,Δαναοί,1.932551973659544
391,Ἄρηος,1.932551973659544
392,Ζεύς,0.1933334480413562
393,Κρονίδης,0.1933334480413562
394,Ἴλιον,1.7251327599271544
395,Ἄργος,0.1780346941383387
396,Διί,0.3111208431489448
397,Ἀχαιῶν,0.1130086019716477
398,Ἀχαιοί,0.2327757979073934
399,Τρῶές,0.2327757979073934
400,Τρῶας,0.1146357331354544
401,Ἀχαιοί,0.3594410986591372
402,Τρώων,0.0581697936380512
403,Ἀχαιῶν,0.0904153218070144
404,Τρώων,0.042063528709729
405,Ἰλίου,0.3249542248322319
406,Διός,0.0842018291260203
407,Τροίην,0.5683438632600406
408,Ἰκαρίοιο,0.1048168228581443
409,Εὖρός,0.1048168228581443
410,Νότος,0.1048168228581443
411,Διός,0.0542145888342033
412,Ζέφυρος,0.5218408544086239
413,Ἀργείοισιν,0.1247232972962794
414,Ἀθηναίην,0.5772199264862948
415,Ἥρη,0.5772199264862948
416,Διός,2.949934983685861
417,Ἀτρυτώνη,2.949934983685861
418,Ἀργεῖοι,0.6878877121194811
419,Πριάμῳ,0.3200597510582692
420,Τρωσί,0.3200597510582692
421,Ἀργείην,0.3638312223768235
422,Ἑλένην,0.3638312223768235
423,Ἀχαιῶν,0.3638312223768235
424,Τροίῃ,0.7309798941690052
425,Ἀχαιῶν,0.461750901767801
426,Ἀθήνη,9.76554878436861
427,Οὐλύμποιο,2.499443937238848
428,Ἀχαιῶν,0.8599838745884367
429,Ὀδυσῆα,0.4158748151606405
430,Διί,0.4158748151606405
431,Ἀθήνη,1.6398559466589904
432,Λαερτιάδη,18.54436221748036
433,Ὀδυσσεῦ,18.54436221748036
434,Πριάμῳ,0.3363049081901732
435,Τρωσί,0.3363049081901732
436,Ἀργείην,0.3638312223768235
437,Ἑλένην,0.3638312223768235
438,Ἀχαιῶν,0.3638312223768235
439,Τροίῃ,0.7309798941690052
440,Ἀχαιῶν,0.1646291182272537
441,Εὐρυβάτης,0.1181160834356521
442,Ἰθακήσιος,0.1181160834356521
443,Ἀτρεΐδεω,0.159417827928192
444,Ἀγαμέμνονος,0.159417827928192
445,Ἀχαιῶν,0.3184357974704992
446,Ἀτρεΐωνος,0.3706998862033333
447,Ἀχαιῶν,0.2057268776304618
448,Ἀχαιῶν,0.1959623838549227
449,Διός,0.1446533475588063
450,Ζεύς,0.1446533475588063
451,Ἀχαιοί,0.0726334258599511
452,Κρόνου,0.2517405333300254
453,Θερσίτης,0.1332323305556866
454,Ἀργείοισιν,0.1273473082836659
455,Ἴλιον,0.0336469804101225
456,Ἀχιλῆϊ,0.023405745413796
457,Ὀδυσῆϊ,0.023405745413796
458,Ἀγαμέμνονι,0.0221148093154444
459,Ἀχαιοί,0.5548812550578626
460,Ἀγαμέμνονα,0.1062160295020734
461,Ἀτρεΐδη,0.0907321159322498
462,Ἀχαιοί,0.0312073899591712
463,Τρώων,0.0621069570349431
464,Ἰλίου,0.0621069570349431
465,Ἀχαιῶν,0.0759883742049766
466,Ἀχαιῶν,0.1988485561115738
467,Ἀχαιΐδες,0.1994828717652268
468,Ἀχαιοί,0.1994828717652268
469,Τροίῃ,0.1726102267198703
470,Ἀχιλῆα,0.0547396314686004
471,Ἀχιλῆϊ,0.0485020188111913
472,Ἀτρεΐδη,0.2676080622914654
473,Ἀγαμέμνονα,1.39161929959997
474,Θερσίτης,0.4428210821070985
475,Ὀδυσσεύς,0.4428210821070985
476,Θερσῖτ,0.4864394577037494
477,Ἀτρεΐδῃς,0.0540539776545374
478,Ἴλιον,0.0540539776545374
479,Ἀχαιῶν,0.1054057074255683
480,Ἀτρεΐδῃ,0.7691252862822001
481,Ἀγαμέμνονι,0.7691252862822001
482,Δαναοί,0.1656445573588958
483,Ὀδυσῆϊ,0.0741676022612352
484,Τηλεμάχοιο,0.0788580176645203
485,Ὀδυσσεύς,0.2935173720841662
486,Ἀργείοισιν,0.0647988318923246
487,Ὀδυσσεύς,0.1219756784592937
488,Ἀθήνη,0.2331896477161224
489,Ἀχαιῶν,0.1211586534453679
490,Ἀτρεΐδη,0.0710827429492467
491,Ἀχαιοί,0.0710827429492467
492,Ἄργεος,0.1829601404753832
493,Ἴλιον,1.7251327599271544
494,Ἀχαιούς,0.0473704975898132
495,Κάλχας,0.1651840985099229
496,Αὐλίδα,0.1330851905772004
497,Ἀχαιῶν,0.1330851905772004
498,Πριάμῳ,0.0585351365481467
499,Τρωσί,0.0585351365481467
500,Ὀλύμπιος,0.0574651923691488
501,Κρόνου,0.2430561188657963
502,Κάλχας,0.0945679137472473
503,Ἀχαιοί,0.7932429539780174
504,Ζεύς,0.0613709637993786
505,Ἀχαιοί,0.3449422045569759
506,Πριάμοιο,0.1787390411997191
507,Ἀργεῖοι,0.3788565335107514
508,Ἀχαιῶν,0.4971187476591435
509,Ὀδυσσῆος,0.4974874158381686
510,Γερήνιος,3.847385266864804
511,Νέστωρ,3.847385266864804
512,Ἀτρεΐδη,0.0627221271781971
513,Ἀργείοισι,0.2972421458392321
514,Ἀχαιῶν,0.016912517518604
515,Ἄργος,0.0535682384974228
516,Διός,0.0535682384974228
517,Κρονίωνα,0.1364720108849278
518,Ἀργεῖοι,0.1919614119735379
519,Τρώεσσι,0.1919614119735379
520,Τρώων,0.0353088510192561
521,Ἑλένης,0.0505397660481405
522,Ἀγάμεμνον,0.0363949758644852
523,Ἀχαιοί,0.0985701479990792
524,Ἀγαμέμνων,17.41967557449457
525,Ἀχαιῶν,0.143316928391892
526,Ζεῦ,0.3315450906762959
527,Ἀθηναίη,0.3315450906762959
528,Ἄπολλον,0.3315450906762959
529,Ἀχαιῶν,0.0483348096222354
530,Πριάμοιο,0.3962945725292915
531,Κρονίδης,0.1788611741030533
532,Ζεύς,0.1788611741030533
